Entity,Code,Date,Daily confirmed cases per million,Cumulative confirmed cases of COVID-19 per million people (cases per million)
Norway,NOR,"Apr 23, 2020",15.09943,1337.332
Norway,NOR,"Apr 24, 2020",14.59886,1354.856
Norway,NOR,"Apr 25, 2020",16.259,1366.477
Norway,NOR,"Apr 26, 2020",12.72786,1377.36
Norway,NOR,"Apr 27, 2020",11.51557,1384.369
Norway,NOR,"Apr 28, 2020",11.06757,1389.534
Norway,NOR,"Apr 29, 2020",11.56829,1402.815
Norway,NOR,"Apr 30, 2020",10.98843,1414.252
Norway,NOR,"May 1, 2020",9.61814,1422.183
Norway,NOR,"May 2, 2020",9.24929,1431.222
Norway,NOR,"May 3, 2020",7.69457,1431.222
Norway,NOR,"May 4, 2020",8.01086,1440.445
Norway,NOR,"May 5, 2020",8.27429,1447.454
Norway,NOR,"May 6, 2020",7.85271,1457.784
Norway,NOR,"May 7, 2020",7.53657,1467.007
Norway,NOR,"May 8, 2020",7.51014,1474.754
Norway,NOR,"May 9, 2020",7.24657,1481.948
Norway,NOR,"May 10, 2020",8.16886,1488.404
Norway,NOR,"May 11, 2020",7.64186,1493.938
Norway,NOR,"May 12, 2020",6.825,1495.229
Norway,NOR,"May 13, 2020",6.11343,1500.579
Norway,NOR,"May 14, 2020",5.402,1504.821
Norway,NOR,"May 15, 2020",4.74329,1507.957
Norway,NOR,"May 16, 2020",4.29529,1512.015
Norway,NOR,"May 17, 2020",3.373,1512.015
Norway,NOR,"May 18, 2020",2.58243,1512.015
Norway,NOR,"May 19, 2020",3.76829,1521.607
Norway,NOR,"May 20, 2020",3.215,1523.083
Norway,NOR,"May 21, 2020",2.89871,1525.112
Norway,NOR,"May 22, 2020",2.45071,1525.112
Norway,NOR,"May 23, 2020",2.95143,1532.675
Norway,NOR,"May 24, 2020",2.95143,1532.675
Norway,NOR,"May 25, 2020",2.95143,1532.675
Norway,NOR,"May 26, 2020",2.71429,1540.606
Norway,NOR,"May 27, 2020",2.81971,1542.82
Norway,NOR,"May 28, 2020",3.03057,1546.325
Norway,NOR,"May 29, 2020",3.50486,1549.645
Norway,NOR,"May 30, 2020",2.688,1551.489
Norway,NOR,"May 31, 2020",2.688,1551.489
Norway,NOR,"Jun 1, 2020",2.688,1551.489
Norway,NOR,"Jun 2, 2020",1.55486,1551.489
Norway,NOR,"Jun 3, 2020",2.16086,1557.946
Norway,NOR,"Jun 4, 2020",1.66014,1557.946
Norway,NOR,"Jun 5, 2020",2.00271,1563.664
Norway,NOR,"Jun 6, 2020",2.45057,1568.644
Norway,NOR,"Jun 7, 2020",2.45057,1568.644
Norway,NOR,"Jun 8, 2020",2.45057,1568.644
Norway,NOR,"Jun 9, 2020",3.58371,1576.576
Norway,NOR,"Jun 10, 2020",3.083,1579.527
Norway,NOR,"Jun 11, 2020",3.42557,1581.925
Norway,NOR,"Jun 12, 2020",3.083,1585.246
Norway,NOR,"Jun 13, 2020",2.68786,1587.459
Norway,NOR,"Jun 14, 2020",2.68786,1587.459
Norway,NOR,"Jun 15, 2020",2.68786,1587.459
Norway,NOR,"Jun 16, 2020",2.21343,1592.071
Norway,NOR,"Jun 17, 2020",1.79186,1592.071
Norway,NOR,"Jun 18, 2020",2.21343,1597.42
Norway,NOR,"Jun 19, 2020",2.58243,1603.323
Norway,NOR,"Jun 20, 2020",2.26614,1603.323
Norway,NOR,"Jun 21, 2020",2.68771,1606.274
Norway,NOR,"Jun 22, 2020",2.68771,1606.274
Norway,NOR,"Jun 23, 2020",3.004,1613.099
Norway,NOR,"Jun 24, 2020",3.16214,1614.206
Norway,NOR,"Jun 25, 2020",3.08314,1619.002
Norway,NOR,"Jun 26, 2020",2.66143,1621.953
Norway,NOR,"Jun 27, 2020",3.24114,1626.011
Norway,NOR,"Jun 28, 2020",2.81957,1626.011
Norway,NOR,"Jun 29, 2020",2.81957,1626.011
Norway,NOR,"Jun 30, 2020",2.89857,1633.39
Norway,NOR,"Jul 1, 2020",3.004,1635.234
Norway,NOR,"Jul 2, 2020",2.89857,1639.292
Norway,NOR,"Jul 3, 2020",2.68786,1640.768
Norway,NOR,"Jul 4, 2020",2.10814,1640.768
Norway,NOR,"Jul 5, 2020",2.10814,1640.768
Norway,NOR,"Jul 6, 2020",2.10814,1640.768
Norway,NOR,"Jul 7, 2020",1.97643,1647.224
Norway,NOR,"Jul 8, 2020",1.871,1648.331
Norway,NOR,"Jul 9, 2020",1.58114,1650.36
Norway,NOR,"Jul 10, 2020",1.55471,1651.651
Norway,NOR,"Jul 11, 2020",1.84457,1653.68
Norway,NOR,"Jul 12, 2020",1.84457,1653.68
Norway,NOR,"Jul 13, 2020",1.84457,1653.68
Norway,NOR,"Jul 14, 2020",1.34386,1656.631
Norway,NOR,"Jul 15, 2020",1.26471,1657.185
Norway,NOR,"Jul 16, 2020",1.42286,1660.321
Norway,NOR,"Jul 17, 2020",1.502,1662.165
Norway,NOR,"Jul 18, 2020",1.31757,1662.903
Norway,NOR,"Jul 19, 2020",1.31757,1662.903
Norway,NOR,"Jul 20, 2020",1.31757,1662.903
Norway,NOR,"Jul 21, 2020",1.23857,1665.301
Norway,NOR,"Jul 22, 2020",1.42314,1667.146
Norway,NOR,"Jul 23, 2020",1.37043,1669.913
Norway,NOR,"Jul 24, 2020",1.344,1671.573
Norway,NOR,"Jul 25, 2020",1.84471,1675.815
Norway,NOR,"Jul 26, 2020",1.84471,1675.815
Norway,NOR,"Jul 27, 2020",1.84471,1675.815
Norway,NOR,"Jul 28, 2020",2.34543,1681.718
Norway,NOR,"Jul 29, 2020",2.47714,1684.485
Norway,NOR,"Jul 30, 2020",2.55614,1687.805
Norway,NOR,"Jul 31, 2020",2.89871,1691.863
Norway,NOR,"Aug 1, 2020",3.24129,1698.504
Norway,NOR,"Aug 2, 2020",3.24129,1698.504
Norway,NOR,"Aug 3, 2020",3.24129,1698.504
Norway,NOR,"Aug 4, 2020",3.97914,1709.571
Norway,NOR,"Aug 5, 2020",5.29671,1721.561
Norway,NOR,"Aug 6, 2020",5.58657,1726.911
Norway,NOR,"Aug 7, 2020",6.24543,1735.58
Norway,NOR,"Aug 8, 2020",6.85143,1746.463
Norway,NOR,"Aug 9, 2020",6.85143,1746.463
Oman,OMN,"Dec 31, 2019",,0
Oman,OMN,"Jan 1, 2020",,0
Oman,OMN,"Jan 2, 2020",0,0
Oman,OMN,"Jan 3, 2020",0,0
Oman,OMN,"Jan 4, 2020",0,0
Oman,OMN,"Jan 5, 2020",0,0
Oman,OMN,"Jan 6, 2020",0,0
Oman,OMN,"Jan 7, 2020",0,0
Oman,OMN,"Jan 8, 2020",0,0
Oman,OMN,"Jan 9, 2020",0,0
Oman,OMN,"Jan 10, 2020",0,0
Oman,OMN,"Jan 11, 2020",0,0
Oman,OMN,"Jan 12, 2020",0,0
Oman,OMN,"Jan 13, 2020",0,0
Oman,OMN,"Jan 14, 2020",0,0
Oman,OMN,"Jan 15, 2020",0,0
Oman,OMN,"Jan 16, 2020",0,0
Oman,OMN,"Jan 17, 2020",0,0
Oman,OMN,"Jan 18, 2020",0,0
Oman,OMN,"Jan 19, 2020",0,0
Oman,OMN,"Jan 20, 2020",0,0
Oman,OMN,"Jan 21, 2020",0,0
Oman,OMN,"Jan 22, 2020",0,0
Oman,OMN,"Jan 23, 2020",0,0
Oman,OMN,"Jan 24, 2020",0,0
Oman,OMN,"Jan 25, 2020",0,0
Oman,OMN,"Jan 26, 2020",0,0
Oman,OMN,"Jan 27, 2020",0,0
Oman,OMN,"Jan 28, 2020",0,0
Oman,OMN,"Jan 29, 2020",0,0
Oman,OMN,"Jan 30, 2020",0,0
Oman,OMN,"Jan 31, 2020",0,0
Oman,OMN,"Feb 1, 2020",0,0
Oman,OMN,"Feb 2, 2020",0,0
Oman,OMN,"Feb 3, 2020",0,0
Oman,OMN,"Feb 4, 2020",0,0
Oman,OMN,"Feb 5, 2020",0,0
Oman,OMN,"Feb 6, 2020",0,0
Oman,OMN,"Feb 7, 2020",0,0
Oman,OMN,"Feb 8, 2020",0,0
Oman,OMN,"Feb 9, 2020",0,0
Oman,OMN,"Feb 10, 2020",0,0
Oman,OMN,"Feb 11, 2020",0,0
Oman,OMN,"Feb 12, 2020",0,0
Oman,OMN,"Feb 13, 2020",0,0
Oman,OMN,"Feb 14, 2020",0,0
Oman,OMN,"Feb 15, 2020",0,0
Oman,OMN,"Feb 16, 2020",0,0
Oman,OMN,"Feb 17, 2020",0,0
Oman,OMN,"Feb 18, 2020",0,0
Oman,OMN,"Feb 19, 2020",0,0
Oman,OMN,"Feb 20, 2020",0,0
Oman,OMN,"Feb 21, 2020",0,0
Oman,OMN,"Feb 22, 2020",0,0
Oman,OMN,"Feb 23, 2020",0,0
Oman,OMN,"Feb 24, 2020",0,0
Oman,OMN,"Feb 25, 2020",0.056,0.392
Oman,OMN,"Feb 26, 2020",0.112,0.783
Oman,OMN,"Feb 27, 2020",0.112,0.783
Oman,OMN,"Feb 28, 2020",0.168,1.175
Oman,OMN,"Feb 29, 2020",0.168,1.175
Oman,OMN,"Mar 1, 2020",0.168,1.175
Oman,OMN,"Mar 2, 2020",0.168,1.175
Oman,OMN,"Mar 3, 2020",0.14,1.371
Oman,OMN,"Mar 4, 2020",0.098,
Oman,OMN,"Mar 5, 2020",0.35917,2.937
Oman,OMN,"Mar 6, 2020",0.3265,3.133
Oman,OMN,"Mar 7, 2020",0.3918,
Oman,OMN,"Mar 8, 2020",0.48975,
Oman,OMN,"Mar 9, 2020",0.653,
Oman,OMN,"Mar 10, 2020",0.71833,3.525
Oman,OMN,"Mar 11, 2020",0.53875,3.525
Oman,OMN,"Mar 12, 2020",0.196,
Oman,OMN,"Mar 14, 2020",0.26133,3.916
Oman,OMN,"Mar 15, 2020",0.196,3.916
Oman,OMN,"Mar 16, 2020",0.2352,4.308
Oman,OMN,"Mar 17, 2020",0.2352,4.7
Oman,OMN,"Mar 18, 2020",0.2352,4.7
Oman,OMN,"Mar 19, 2020",0.6855,7.637
Oman,OMN,"Mar 20, 2020",0.58757,7.637
Oman,OMN,"Mar 21, 2020",0.78329,9.4
Oman,OMN,"Mar 22, 2020",0.89514,10.183
Oman,OMN,"Mar 23, 2020",0.923,10.77
Oman,OMN,"Mar 24, 2020",1.17471,12.924
Oman,OMN,"Mar 25, 2020",1.67829,16.449
Oman,OMN,"Mar 26, 2020",1.67829,19.387
Oman,OMN,"Mar 27, 2020",1.958,21.345
Oman,OMN,"Mar 28, 2020",2.32171,25.653
Oman,OMN,"Mar 29, 2020",2.79729,29.765
Oman,OMN,"Mar 30, 2020",3.133,32.703
Oman,OMN,"Mar 31, 2020",3.161,35.053
Oman,OMN,"Apr 1, 2020",3.02114,37.598
Oman,OMN,"Apr 2, 2020",3.10514,41.123
Oman,OMN,"Apr 3, 2020",3.41286,45.235
Oman,OMN,"Apr 4, 2020",2.79743,45.235
Oman,OMN,"Apr 5, 2020",3.49686,54.243
Oman,OMN,"Apr 6, 2020",3.66471,58.356
Oman,OMN,"Apr 7, 2020",5.37114,72.651
Oman,OMN,"Apr 8, 2020",6.35029,82.05
Oman,OMN,"Apr 9, 2020",5.84671,82.05
Oman,OMN,"Apr 10, 2020",6.32229,89.492
Oman,OMN,"Apr 11, 2020",7.07757,94.779
Oman,OMN,"Apr 12, 2020",7.52514,106.92
Oman,OMN,"Apr 13, 2020",8.42043,117.299
Oman,OMN,"Apr 14, 2020",12.36486,159.205
Oman,OMN,"Apr 15, 2020",13.73557,178.2
Oman,OMN,"Apr 16, 2020",13.73557,178.2
Oman,OMN,"Apr 17, 2020",15.72186,199.545
Oman,OMN,"Apr 18, 2020",16.36529,209.336
Oman,OMN,"Apr 19, 2020",17.736,231.073
Oman,OMN,"Apr 20, 2020",18.65914,247.913
Oman,OMN,"Apr 21, 2020",19.44243,295.303
Oman,OMN,"Apr 22, 2020",16.72886,295.303
Oman,OMN,"Apr 23, 2020",19.69414,316.06
Oman,OMN,"Apr 24, 2020",19.49829,336.034
Oman,OMN,"Apr 25, 2020",20.16971,350.525
Oman,OMN,"Apr 26, 2020",20.28171,373.045
Oman,OMN,"Apr 27, 2020",20.47757,391.257
Oman,OMN,"Apr 28, 2020",15.13443,401.244
Oman,OMN,"Apr 29, 2020",17.42843,417.301
Oman,OMN,"Apr 30, 2020",18.46357,445.304
Oman,OMN,"May 1, 2020",17.68029,459.795
Oman,OMN,"May 2, 2020",18.37971,479.182
Oman,OMN,"May 3, 2020",16.16971,486.231
Oman,OMN,"May 4, 2020",15.94586,502.876
Oman,OMN,"May 5, 2020",16.44943,516.388
Oman,OMN,"May 6, 2020",16.897,535.579
Oman,OMN,"May 7, 2020",17.59629,568.478
Oman,OMN,"May 8, 2020",17.06471,579.248
Oman,OMN,"May 9, 2020",18.60329,609.405
Oman,OMN,"May 10, 2020",20.72929,631.337
Oman,OMN,"May 11, 2020",23.247,665.606
Oman,OMN,"May 12, 2020",26.21229,699.876
Oman,OMN,"May 13, 2020",27.583,728.662
Oman,OMN,"May 14, 2020",31.21986,787.017
Oman,OMN,"May 15, 2020",38.68914,850.073
Oman,OMN,"May 16, 2020",42.32586,905.687
Oman,OMN,"May 17, 2020",50.49457,984.8
Oman,OMN,"May 18, 2020",49.991,1015.544
Oman,OMN,"May 19, 2020",50.49457,1053.338
Oman,OMN,"May 20, 2020",54.551,1110.519
Oman,OMN,"May 21, 2020",56.62114,1183.365
Oman,OMN,"May 22, 2020",56.76114,1247.4
Oman,OMN,"May 23, 2020",60.67757,1330.429
Oman,OMN,"May 24, 2020",62.32814,1421.096
Oman,OMN,"May 25, 2020",72.28729,1521.554
Oman,OMN,"May 26, 2020",66.88814,1521.554
Oman,OMN,"May 27, 2020",68.45471,1589.701
Oman,OMN,"May 28, 2020",65.18157,1639.636
Oman,OMN,"May 29, 2020",73.82571,1764.18
Oman,OMN,"May 30, 2020",84.652,1922.993
